ingreso_mensual,gastos_mensuales,antiguedad_laboral_meses,label
2768667,2432159,102,0
1185116,1139537,66,0
3449369,1925850,111,2
4321678,2971537,110,1
1586522,806919,110,2
2660965,1227266,9,1
4887426,1468553,15,2
1932912,2069966,119,0
3137213,2047793,59,1
814900,252991,29,2
3187669,979095,92,2
812306,431076,32,2
4812483,1497405,87,2
3692048,2213795,100,2
4025535,1410349,94,2
3638880,1205929,33,2
3112754,2600722,48,1
2469599,2532507,50,0
4348518,2728735,59,1
4801444,4654598,20,0
2695566,871780,54,2
4685061,4320339,61,0
3083331,1079906,64,2
2876567,2792432,98,0
2490621,2505298,62,0
1362724,1265669,28,0
417110,399008,80,0
1510929,1131969,96,1
2744727,1405047,38,2
2147816,1749578,77,1
2463032,1604994,18,1
4910982,1494261,41,2
2011253,1370590,109,1
2480042,2035991,109,1
1014172,315516,69,2
620606,494677,84,0
3966884,3260880,102,1
3025143,1290181,115,2
3899242,2514463,59,1
1089369,1167222,67,0
3030412,3052690,50,0
1566755,984952,9,1
1449084,840291,51,2
453020,180875,95,2
999567,328009,97,2
1822633,980522,107,2
937642,986612,6,0
4934949,5265051,63,0
1819710,1728753,13,0
999490,580364,24,2
1315779,545918,108,2
3103435,2409590,60,1
694600,567630,91,0
4367197,2793516,8,1
4822899,4115463,50,0
1535038,1377460,81,0
2470438,2288736,16,0
501818,352196,39,0
3347267,3124047,8,0
2304060,738177,78,2
1642269,1386606,117,1
1351451,660193,99,2
3408506,1760208,117,2
2314598,863441,101,2
1226433,556695,103,2
3569902,3904068,69,0
2999333,1896514,62,1
4349891,4533510,49,0
940389,404668,98,2
4014066,1859504,22,2
3498177,2610517,7,1
929050,538502,114,2
3596175,2931358,0,1
2431118,1550171,117,1
4746930,4506155,87,0
1051412,678421,39,1
3357034,2544226,84,1
2157108,1201204,98,2
4801347,4144681,29,0
1917885,1579929,93,1
4826055,2980576,97,1
4546835,2368108,30,2
1643763,1300682,5,1
4096292,4319627,24,0
4979779,2022360,24,2
1562250,1467411,8,0
2409175,1769282,87,1
2792831,2012089,46,1
1756683,1878504,106,0
470218,368980,30,0
1412595,1362326,54,0
1696910,1207490,77,1
2440559,1219993,105,2
1187071,1015649,63,0
4416970,4587207,45,0
3642591,3544183,104,0
791922,363247,37,2
3390425,1876639,10,1
3406820,2430781,53,1
4798617,3633910,94,1
413896,188344,4,1
1540489,745612,70,2
4667841,4234034,71,0
4687816,4145220,111,0
3714698,3608335,34,0
3922511,4104296,33,0
820822,448668,53,2
2763829,2729767,43,0
1465282,1220300,88,1
1233603,1315288,77,0
4127395,2136585,91,2
1021175,526658,98,2
2555798,2206764,111,0
4717460,4919030,52,0
1254827,1204188,118,0
4898770,4318910,26,0
4973725,3033213,86,1
2955839,2584035,64,0
1182657,1112734,98,0
1854082,1673548,57,0
2352667,1979648,94,1
1822891,615600,112,2
1690924,1399699,88,1
4872257,3325976,93,1
1105478,1182039,8,0
3773308,2964884,25,1
401887,316117,117,0
3142440,3441739,83,0
4613338,1729403,67,2
1724497,898554,44,2
1253419,1033900,5,1
3397727,1876188,44,2
3677966,2121893,60,2
3564940,3615263,25,0
1868858,1426841,21,1
1560131,596426,61,2
4797226,2632191,70,2
4647178,1676919,29,2
2503656,1864984,70,1
4292492,1882749,108,2
2480688,2445195,57,0
2352189,1792018,103,1
1121110,389586,111,2
2361468,1276847,11,1
2872118,2277791,11,1
503520,286200,57,2
2442920,1735796,71,1
3994239,4104040,51,0
3528212,2046464,39,2
3321722,1889058,77,2
4583955,4381369,0,0
482947,268038,116,2
2962419,1073482,28,2
4021805,1788722,110,2
2890143,3060777,13,0
1889920,1978054,29,0
1026753,492687,28,2
4482790,3329823,120,1
2565507,1051587,1,1
4439330,3727892,77,1
3094920,1387281,104,2
3501284,1189849,81,2
4099601,3935279,44,0
3432116,1923084,115,2
2231052,863011,107,2
2762714,2671884,52,0
4094009,3725213,69,0
2118791,1794631,116,1
2185359,2248732,118,0
840175,580881,54,1
4607088,1854101,102,2
818767,285813,36,2
3381762,1876042,45,2
2300695,850025,20,2
2265849,1650462,25,1
3525938,1098680,79,2
708631,464161,61,1
3131047,1386328,28,2
3951346,2349527,48,2
4209779,3536329,45,1
1184440,687888,118,2
4528128,2594943,102,2
3418272,3734806,47,0
4456532,3899696,110,0
2632291,1871794,41,1
2893353,2209077,80,1
4627576,3684227,116,1
4539584,1451125,47,2
2461540,896522,82,2
1662298,1362006,36,1
2208584,1306543,32,2
2183716,751974,69,2
1719588,925156,118,2
1635466,661099,54,2
4360890,4505022,113,0
721365,333516,110,2
3517011,1459394,30,2
1194972,957095,48,1
1984727,1424100,77,1
683098,519664,62,1
1641879,1065183,12,1
3934737,2650972,119,1
4471070,4126968,90,0
1419025,675368,53,2
2532320,1563007,74,1
2563491,2733348,11,0
4418446,1997087,59,2
3908876,2091322,112,2
2760155,1251050,108,2
3485437,1102780,40,2
4297833,2217097,64,2
443879,149665,84,2
2253294,954829,41,2
4573319,2698924,8,1
3805440,1204715,61,2
2897070,2614216,72,0
2836365,2656174,1,0
1999742,1258100,11,1
2794394,3039554,25,0
3414763,2879311,42,1
2324470,2080348,65,0
3685104,1672449,35,2
4361668,4230601,33,0
1111550,1173838,104,0
2477116,1211429,17,2
2276892,1933472,59,1
3562338,3197387,114,0
1549390,843078,75,2
3345154,2274729,86,1
4436451,1677117,52,2
2323405,1018757,2,1
4590672,1603322,78,2
4968553,3717136,76,1
888023,710606,13,1
1472045,1520469,55,0
4771747,3501259,110,1
4808307,2444972,25,2
849453,295252,55,2
468993,472727,55,0
1141060,779443,97,1
4981659,4432967,99,0
1227998,382791,91,2
2711719,1872472,44,1
4302722,2412011,9,1
493847,160137,42,2
3180649,2927909,82,0
1674317,1189303,84,1
4366741,2473952,116,2
1703921,1609590,54,0
3559076,2340231,76,1
3501410,1060221,65,2
1418870,1497700,18,0
560076,282584,55,2
2282548,2201427,65,0
1730288,1649194,114,0
4121298,1771742,44,2
4081675,2772283,118,1
2502310,831165,65,2
3189956,1861790,29,2
3179594,2813251,23,0
4204927,2058966,17,2
2355011,927173,54,2
1667055,1176439,3,1
1619161,1181322,53,1
2866484,2409748,119,1
2466082,2237501,80,0
2424556,2076990,91,0
819232,799840,14,0
3705577,1772471,57,2
1383189,1045433,34,1
1305987,768020,107,2
2298688,2458884,22,0
1447780,944277,55,1
3085748,3294873,71,0
2108731,1930022,62,0
2464994,2156305,100,0
2870979,1990309,28,1
1336263,874855,45,1
1116457,805232,95,1
4449941,2380302,63,2
2395129,2451673,48,0
2295631,2147481,4,0
563816,530617,90,0
2690691,1739593,117,1
2949181,1052478,74,2
2970668,2514557,103,1
3652343,2189693,62,2
1216416,1211970,28,0
1560226,1442072,2,0
4129360,1718898,78,2
4756985,3716978,59,1
1025291,875364,94,0
2689188,2029019,83,1
1385211,985209,119,1
676337,326191,61,2
1897315,927266,51,2
1060963,970152,34,0
3665692,1154516,57,2
2855137,2635657,105,0
1061639,765907,5,1
442511,464185,117,0
4117522,4520452,119,0
1210494,1005664,72,1
3188597,2008196,40,1
1949841,1326026,27,1
3093235,1433320,33,2
1852007,702628,6,1
799922,610349,57,1
1425570,1346303,7,0
1265069,644443,86,2
2368889,1505955,45,1
3428105,2549890,24,1
1613508,1655973,65,0
455522,187176,117,2
2787112,1364309,83,2
3186494,3297461,59,0
4829204,1601502,93,2
3111566,2566707,88,1
2567394,2083750,107,1
3037647,1842648,25,1
4668343,3148945,103,1
4210539,4142894,36,0
1885702,814596,113,2
1491370,723693,34,2
1608115,1141569,111,1
2720337,1707817,116,1
3822627,2903278,17,1
2714808,2814364,117,0
711863,735840,10,0
3728471,1804635,26,2
4107463,2225077,53,2
1731690,744029,119,2
3454978,3600890,59,0
2362323,1460604,66,1
4489949,2962307,83,1
4288038,4039814,116,0
2816987,2001128,94,1
3580926,1417346,27,2
4463409,2902461,36,1
2680298,2156083,12,1
1840953,1611510,77,0
3866864,3156450,22,1
1412305,558347,31,2
2187243,1188713,107,2
4382345,3886490,39,0
3732343,3747840,68,0
2257531,762479,48,2
1387825,463233,9,1
2037455,1659962,44,1
1706879,1260423,49,1
1210011,513373,107,2
3819331,2821085,39,1
1559521,1683644,46,0
2489170,2003086,94,1
2174953,1433975,91,1
4917556,4730817,96,0
2199024,1034109,114,2
767919,484911,95,1
813198,587304,49,1
3117467,2193549,99,1
3157072,3273183,61,0
2326291,1242552,33,2
2386481,823820,36,2
648090,669543,27,0
2776114,1314918,17,2
2721802,1641852,22,1
1087927,788435,8,1
877661,948492,107,0
968433,705228,112,1
864730,569161,70,1
3204658,2457687,101,1
1303820,1403753,22,0
1556579,1485530,108,0
1198432,521527,61,2
4806042,4530214,8,0
4331240,4213774,17,0
1460276,1244966,37,0
1906805,1574614,5,1
1365507,891269,37,1
2662629,2165666,7,1
490208,436315,28,0
3488293,1389234,32,2
2806527,1419721,119,2
4533739,2064055,28,2
1156206,1124953,29,0
4098903,3459482,82,1
4043021,2670912,103,1
985033,946464,46,0
2233372,1950683,105,0
1182702,1219217,41,0
1571714,568089,24,2
1610932,1139454,40,1
2958687,2560443,73,0
2292490,1068288,44,2
4759571,2673456,81,2
981303,623305,28,1
4878984,4564097,84,0
1460938,1015149,42,1
3955220,2746094,55,1
1959262,1263156,67,1
1058174,510962,82,2
4346290,4513437,29,0
1820760,1009140,100,2
3430735,2586680,87,1
3005641,1259435,28,2
2570079,1663856,117,1
2680770,2742542,80,0
3768294,4131453,54,0
803755,473735,19,2
3473631,1470014,64,2
4520736,2493462,20,2
665826,374056,52,2
1047005,853945,49,1
3696507,2576189,86,1
2411496,2205958,23,0
2256324,1942791,99,0
1030047,516102,39,2
2731142,2532874,53,0
982108,960472,93,0
2592454,2018776,75,1
3912630,4077486,37,0
1588016,1471072,46,0
2611616,2027441,37,1
4963273,5087022,71,0
3558592,2776722,40,1
4270241,3061562,87,1
2308299,1350370,70,2
3932160,3956896,17,0
586342,233471,37,2
965391,655310,27,1
1334125,973819,47,1
2248979,1672789,62,1
4290426,3524636,61,1
1992824,1404216,91,1
3411257,1724236,23,2
3662846,3609938,114,0
3096439,2557721,41,1
2043313,2015831,36,0
3054445,1590861,82,2
1974422,1598582,97,1
785819,684715,45,0
4966898,3013537,90,1
985039,935586,106,0
732803,221312,92,2
4441241,3446118,4,1
1788439,1414396,99,1
3391366,2465776,93,1
1913426,1538469,80,1
2200690,954618,91,2
1605720,1361370,118,1
1978002,1124754,52,2
2289222,1514648,8,1
3713914,2103886,55,2
2753066,1869742,6,1
4740400,3779309,35,1
592650,575270,70,0
2714114,1863913,37,1
3087434,1724576,82,2
4632906,3198343,99,1
626129,532863,50,0
3038098,1754078,108,2
4326698,2731988,10,1
1512868,1135062,101,1
4430945,2371474,99,2
487600,227840,39,2
3769291,1554131,36,2
4692321,2731344,37,2
3423109,1159319,97,2
2419535,1855265,100,1
606453,267280,40,2
4632524,2788389,71,1
2563363,1321101,17,2
533385,429008,56,0
3573177,3502701,120,0
2616451,2110537,19,1
971988,713443,114,1
1385650,1157388,99,1
696657,225712,117,2
3041750,1211455,22,2
3261336,1226072,26,2
2726415,1032105,2,1
4158670,2114214,87,2
4360641,3164263,77,1
3231872,1266071,21,2
458680,480739,95,0
3598056,3538348,36,0
2322796,2502385,16,0
3001564,1002523,51,2
3385771,3321854,11,0
2011088,1896431,32,0
4618653,4718807,45,0
1016284,734118,102,1
3488954,3245813,95,0
420054,143251,53,2
4653395,1678490,87,2
917519,362260,68,2
836467,863093,41,0
1931835,674086,87,2
2118405,805247,82,2
1385780,1447210,74,0
3091560,1193076,74,2
2437405,2427180,82,0
557208,518993,46,0
1870399,621395,104,2
4127991,1310546,19,2
3572627,2599124,106,1
3734406,4099408,41,0
3611338,3622403,15,0
1830476,1003138,72,2
858454,522839,45,1
1653349,1009080,98,1
4226212,3750100,52,0
4910166,2813064,80,2
2671696,1117404,37,2
444622,399131,25,0
1044206,695872,47,1
1881571,680043,73,2
3061493,2853439,79,0
745431,572676,69,1
4739444,3277304,119,1
2079385,1743927,83,1
4597887,3238265,112,1
3990400,3267085,14,1
3875011,3851726,7,0
3190910,2523408,37,1
3283206,2717445,16,1
3334815,2638122,63,1
3292118,2386601,62,1
2947150,1289608,69,2
4937504,2807179,89,2
3768537,3220166,117,0
3973953,2544844,105,1
4413329,2757903,14,1
1391943,1263070,41,0
785499,239149,31,2
2621314,2210281,21,1
2764771,1911511,65,1
4214236,2534484,66,1
2441404,1397531,27,2
3025924,1326264,85,2
2824526,1602641,88,2
575733,353002,3,1
3229989,2099361,47,1
4208999,3526470,107,1
1124503,745384,62,1
3133926,2936575,42,0
3130609,2541398,30,1
1155251,521801,29,2
967932,505008,12,1
4908239,1783651,98,2
2211108,2336207,10,0
1446140,1459503,35,0
1188093,437025,5,1
3470968,2635370,94,1
3203448,3422313,5,0
3360340,3016625,37,0
804828,558108,69,1
4510259,2223027,49,2
2190625,1146200,34,2
1841499,1637075,33,0
2526863,2335984,96,0
2194304,1586382,117,1
4372454,1734810,42,2
4674600,4894749,5,0
1795885,1752443,4,0
4374105,1804016,91,2
3995006,1379804,66,2
4681715,3411539,94,1
1530451,807029,84,2
3054012,1608242,109,2
1662905,614905,106,2
4190835,4453636,95,0
424491,409266,57,0
2998168,1172487,37,2
1960336,1962843,61,0
1884345,1594843,60,1
3366569,1886467,73,2
4316828,4303880,22,0
3202299,2492726,79,1
4324596,4233502,55,0
1617147,1092244,74,1
2789709,1954249,29,1
2472468,1317351,52,2
453567,276746,25,1
2961336,2233444,105,1
3443012,3641493,59,0
3122806,2436083,27,1
3786888,1582550,5,1
3028162,925397,81,2
707051,693469,26,0
935649,553400,119,2
3143783,1735283,64,2
1664904,1565984,35,0
766368,809508,79,0
2376173,2134839,33,0
2949884,1295229,98,2
1912232,1172394,37,1
3713995,3370520,119,0
3361345,3447196,73,0
1930964,2121898,101,0
3872414,2746504,9,1
3383997,3241937,42,0
3332249,1123985,88,2
2945767,1557309,79,2
452392,270174,23,2
3603933,3893758,43,0
2129792,644720,32,2
4736005,2587832,74,2
4162730,4347263,41,0
3103395,1692413,37,2
1560037,748901,25,2
1337100,1182091,49,0
1965770,1761863,23,0
2592213,1756852,116,1
1761901,1863271,19,0
2768676,1279587,110,2
1160704,1196375,51,0
4897479,4429312,45,0
896453,533001,28,2
4686943,4431631,76,0
4602459,1871184,82,2
2816658,1140144,56,2
3734587,3898721,7,0
2405822,904167,110,2
3298159,1000212,118,2
1966649,1202064,52,1
1785331,683926,74,2
3059857,3030572,54,0
2691397,2794086,39,0
3065867,2103004,9,1
1718639,1100577,55,1
2088006,1526816,98,1
785931,377998,2,1
640471,344812,70,2
1565903,596267,106,2
741536,487308,26,1
877364,692550,22,1
4139471,4322348,93,0
578819,515877,31,0
3431137,3014086,23,0
1653766,903616,45,2
4409110,4455999,47,0
2630965,2782415,105,0
1805652,1888369,74,0
2781139,920675,49,2
2157007,1689973,64,1
2995785,2440307,114,1
926851,496841,14,2
4986156,5454505,25,0
2357557,1256460,116,2
2001861,947459,115,2
3666965,2520366,21,1
2073937,1158331,17,2
4233062,4399098,51,0
2489645,1623402,6,1
3709969,2330304,79,1
894285,716045,9,1
4292148,1566169,7,1
3784303,3426256,58,0
1373897,1256730,115,0
1068316,725622,51,1
1854945,1974697,43,0
4889925,3733317,120,1
1581425,1353999,64,0
2498185,2596803,45,0
538093,448273,46,0
2227247,1437600,23,1
3028072,968429,61,2
4784373,4222877,53,0
2776986,2976631,32,0
4167894,2818280,19,1
2916787,1667862,37,2
587611,420381,61,1
1849038,1632238,7,0
3047528,915942,18,2
4772732,4819359,114,0
4352000,4391561,65,0
1450436,1063225,8,1
1412505,562040,83,2
1325396,1109945,7,1
4643495,1905117,89,2
4322264,3051682,90,1
3964464,1486293,78,2
2206582,1701831,88,1
2720151,1508203,11,1
2535926,2446644,87,0
1565631,1471626,16,0
2723129,2992117,41,0
540284,273385,113,2
1006328,351652,60,2
4478312,2930619,116,1
3857727,1414716,11,1
2345195,1038452,57,2
2778892,2161533,7,1
2101995,1626323,76,1
3807587,1274255,9,1
4007261,2622046,21,1
3911112,2832329,31,1
3724014,1915705,90,2
1340720,1337549,20,0
1954662,838313,102,2
2561289,1288639,16,2
1921648,817845,4,1
3872725,1522900,47,2
1915026,1921122,118,0
1035868,541021,13,2
2235586,1962888,12,0
4907606,3152577,90,1
1439054,1163762,37,1
3215930,3352739,86,0
2391676,2333526,24,0
726713,258121,55,2
2644232,2581199,32,0
3629956,2401066,54,1
2760812,1601593,92,2
4411688,3696599,91,1
1729110,1833144,62,0
796746,299026,111,2
4708202,4305470,32,0
2139703,990268,29,2
3051466,1843417,74,1
4043214,4039407,75,0
1891843,1393606,6,1
3694357,1307674,73,2
1022927,722635,45,1
1739951,1621136,90,0
1065669,770590,97,1
4131661,1791122,66,2
1424186,934313,0,1
3700056,3846121,76,0
4739173,3917226,90,1
2827752,2499476,30,0
2884134,2678637,56,0
2520754,939119,116,2
1899095,1453243,36,1
2588013,1554703,27,1
3172915,1305107,25,2
4935561,2281057,67,2
4713717,4359851,114,0
4365904,1873808,73,2
4490000,2469208,36,2
2552106,1347253,77,2
3424244,1160491,75,2
4517307,3025361,72,1
2207574,2014949,19,0
4824107,1532726,76,2
2312616,902015,52,2
3164980,2772995,2,0
3665102,2839958,65,1
4772723,4162760,119,0
1525235,738341,42,2
3832202,3613825,116,0
2795752,1912006,12,1
1635363,1289061,88,1
3972391,1484573,14,2
2940222,1364338,33,2
3440480,3160721,69,0
1885345,903319,71,2
2613860,977646,93,2
3239830,2519818,74,1
2262590,1670581,71,1
1312514,1032049,109,1
4823546,3833004,54,1
2752751,1927360,27,1
3776034,2624416,19,1
2290817,2380921,48,0
2033606,1478646,86,1
2272956,1804364,5,1
2282305,1172136,15,2
2903229,2894155,13,0
2899961,926522,70,2
2686908,2003846,29,1
1020015,619231,20,1
2681947,2100295,71,1
1177878,692754,91,2
980225,856864,40,0
4690170,1483337,69,2
3182770,1988313,12,1
3433654,3313514,112,0
2248251,1124486,40,2
4581312,1567728,120,2
3334480,2324864,117,1
3938181,4258067,93,0
2095387,736166,2,1
4816055,1714733,65,2
4174122,3239508,10,1
4328163,2164316,107,2
1192094,748855,95,1
1646431,1587827,117,0
1713882,786807,73,2
1646182,1441134,63,0
4334878,3049970,62,1
546670,559772,46,0
750060,808842,56,0
1660008,1142034,76,1
1319416,1012939,112,1
1466554,1315021,72,0
4070539,2258902,103,2
2990382,1439547,104,2
426545,457149,62,0
2374885,1534395,42,1
2276271,685778,77,2
924148,896585,54,0
3510252,2737054,10,1
3629647,1578341,45,2
3716109,1204435,119,2
3750966,1999963,6,1
400243,417177,84,0
4788036,5012082,101,0
4145360,2274985,78,2
4558316,4415845,68,0
471959,308414,85,1
4695750,3866837,52,1
4125027,2341180,11,1
4251208,3030168,115,1
829122,443600,52,2
3798379,1325222,80,2
4815617,1981639,64,2
3521318,1875241,7,1
3024582,3269583,114,0
4749897,5094443,95,0
2437511,2345204,18,0
3156750,1534196,118,2
2591156,1692755,88,1
4691093,3057777,57,1
749990,457178,73,1
2705151,908672,13,2
3559981,2590320,67,1
4042770,1448321,9,1
3081886,2901703,65,0
4581022,3907821,66,0
4733161,2755597,105,2
695868,569018,87,0
2250904,1094907,30,2
507911,260152,107,2
1915317,1055927,69,2
2869594,2690558,73,0
4589657,2150498,20,2
4294150,3221579,103,1
986499,454158,112,2
827940,437177,93,2
3110630,1519185,113,2
2847743,2323769,36,1
1625337,1172491,103,1
4537484,3979552,59,0
4665885,2220750,20,2
2252013,692086,80,2
4495392,3795943,82,1
2166165,848884,34,2
3789357,1883478,3,1
2589334,1410019,24,2
963883,865028,48,0
4668497,3738129,20,1
2488844,1113540,23,2
3778640,2940955,47,1
2089000,1810157,115,0
486852,297524,92,1
862440,428428,38,2
2682610,2261939,114,1
3573836,2818731,77,1
1939783,702841,55,2
3599247,2999410,56,1
3613724,2496412,49,1
3638105,3284100,28,0
2665601,1206382,46,2
4608476,2334530,63,2
2650304,1947046,63,1
2471220,1693742,91,1
1317152,802267,43,1
1815213,1627932,86,0
594739,447125,69,0
3314262,2877501,115,0
1543264,652190,46,2
1799114,1588961,108,0
3945747,2640582,98,1
1905217,623033,77,2
1514101,738265,79,2
1177666,377566,10,1
3964349,2638273,114,1
996649,558825,13,2
2487267,2711021,68,0
2731879,2717682,40,0
3561994,3421426,52,0
3313104,2322132,73,1
4129315,3904969,109,0
605857,311105,55,2
1763627,1320110,119,1
1688617,1037376,71,1
1071678,468402,19,2
1730220,619576,23,2
1824920,1362439,86,1
2800669,1058964,6,1
3453041,3019347,58,0
2153062,2233102,18,0
3709563,1593943,52,2
1946361,1317201,90,1
1735305,1546191,55,0
2889465,1529890,20,2
509095,527734,30,0
767030,775293,44,0
2322660,889587,8,1
4737398,1525062,70,2
3718954,4020810,73,0
805382,857877,7,0
4293063,2738238,48,1
3768584,1283017,50,2
3210354,2552554,40,1
4173348,2231606,67,2
2258905,2370446,42,0
1418905,1327711,50,0
2755308,2258457,96,1
2924672,1543066,19,2
2876301,2476538,74,0
2999339,1593653,61,2
4764043,1572633,37,2
4550330,3215935,87,1
4428298,3059722,66,1
4086517,3720385,57,0
4739769,4704406,80,0
853075,497833,96,2
1619567,1068231,117,1
2677257,1810684,76,1
4294059,2402007,105,2
2723762,2436976,0,0
3840960,2756584,64,1
1039216,1071602,26,0
1561104,1280493,11,1
3766170,1768282,64,2
1157776,499982,90,2
2016237,1205523,49,2
1618385,934684,80,2
2009364,1257270,59,1
3658291,1634791,52,2
2092097,2264859,35,0
2954211,1230629,46,2
859687,706765,42,1
4103081,1273824,78,2
2101488,1314625,14,1
3383257,1851815,11,1
3736792,2263075,79,1
1364440,953009,66,1
4469505,3487555,52,1
3234632,2480345,18,1
2372136,1908551,49,1
1238742,1208564,95,0
4734584,4778965,107,0
3873314,3446475,84,0
1356913,492768,7,1
1953470,2088325,80,0
4124502,4363386,29,0
3600117,3129809,38,0
3922608,2800551,24,1
2429525,1215964,93,2
3695791,3344990,78,0
2177871,2182854,73,0
1371809,1141551,80,1
3310314,2659037,28,1
4889664,2221882,53,2
1828764,1072090,76,2
2520460,2214247,76,0
3500406,1097444,95,2
2890929,2350358,34,1
4279768,3908867,92,0
3904016,2216558,53,2
668167,241164,80,2
4992738,4769540,55,0
3861051,1596427,114,2
4373955,2609681,22,2
3395509,2939843,81,0
